card_id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
321,1122,Visa,Debit,4001532089642118,2021-01-01,681,YES,1,32071,2013-01-01,2013,No
1893,255,Visa,Debit,4795449431320485,2020-08-01,55,YES,2,16783,2020-02-01,2020,No
1894,765,Visa,Debit,4401985504522492,2023-10-01,745,YES,2,13524,2020-02-01,2020,No
1895,765,Visa,Credit,4070730691570556,2021-04-01,834,YES,2,15000,2020-02-01,2020,No
5008,703,Mastercard,Debit,5872231427146852,2005-06-01,616,YES,1,20062,2004-10-01,2010,No
161,703,Mastercard,Credit,5388336417003781,2021-02-01,355,YES,2,8100,2008-01-01,2009,No
4640,703,Mastercard,Debit,5563354301495546,2021-09-01,337,NO,2,4335,2007-09-01,2007,No
4777,703,Mastercard,Credit,5756823922746957,2024-04-01,644,YES,2,2000,2010-09-01,2010,No
4302,1919,Visa,Debit,4512873665454661,2022-03-01,854,YES,1,25445,2009-08-01,2009,No
1215,1919,Mastercard,Credit,5361975786587169,2024-07-01,39,YES,1,17400,2010-02-01,2010,No
5430,1919,Mastercard,Debit,5251416101381622,2019-11-01,577,YES,2,34684,2005-11-01,2008,No
5709,1919,Mastercard,Debit,5623100773698393,2022-03-01,956,YES,2,28125,2015-11-01,2015,No
1624,1919,Mastercard,Debit,5266317582741981,2020-08-01,276,YES,2,49705,2020-02-01,2020,No
3908,791,Visa,Debit,4590278168014299,2014-09-01,921,NO,2,31424,2009-07-01,2010,No
2295,791,Amex,Credit,398644935987910,2023-03-01,22,YES,2,7900,2012-03-01,2012,No
1089,791,Mastercard,Debit,5259379174477000,2006-06-01,913,YES,1,19097,2006-02-01,2011,No
5228,791,Amex,Credit,384866850602533,2021-09-01,24,YES,1,10100,2011-10-01,2015,No
2306,199,Visa,Debit,4879393662835541,2023-12-01,176,YES,1,32423,2012-03-01,2012,No
5661,199,Visa,Credit,4220895295503221,2015-07-01,14,YES,1,16900,2011-11-01,2011,No
1031,199,Mastercard,Debit,5930100401040067,2021-06-01,908,YES,1,17686,2004-02-01,2007,No
4229,282,Visa,Credit,4095931916462697,2020-01-01,979,NO,1,8100,2007-08-01,2009,No
3290,282,Mastercard,Debit,5420156044028724,2020-03-01,391,NO,1,10059,2005-06-01,2014,No
4822,282,Visa,Debit,4179763879293617,2022-02-01,245,NO,1,4302,2011-09-01,2015,No
1287,282,Visa,Credit,4614912096462106,2020-11-01,84,YES,1,7300,2011-02-01,2011,No
5154,908,Mastercard,Debit,5566661174535407,2024-01-01,748,YES,1,13123,2009-10-01,2014,No
3252,908,Mastercard,Debit,5076319230738343,2023-01-01,951,YES,1,3630,2003-06-01,2009,No
4230,908,Visa,Debit,4172998979903061,2022-09-01,521,YES,1,20173,2007-08-01,2012,No
3462,880,Amex,Credit,338000149804579,2013-09-01,657,YES,1,9500,2010-06-01,2014,No
1625,880,Mastercard,Debit,5752353826326176,2021-05-01,929,YES,2,10141,2020-02-01,2020,No
3533,770,Visa,Credit,4380773389755661,2013-04-01,71,YES,1,16800,2011-06-01,2011,No
5745,770,Visa,Credit,4344621368223240,2020-11-01,198,NO,1,15900,2019-11-01,2019,No
5725,770,Mastercard,Debit,5476991702043637,2018-11-01,146,YES,1,24080,2016-11-01,2016,No
5510,770,Visa,Credit,4049783428118055,2023-12-01,163,YES,1,20400,2007-11-01,2007,No
2534,1169,Mastercard,Credit,5502650201752905,2009-04-01,519,YES,1,22000,2007-04-01,2013,No
5763,1169,Visa,Credit,4659722496191511,2020-09-01,241,YES,2,28300,1999-12-01,2008,No
4778,1169,Mastercard,Debit,5022040734416407,2021-01-01,283,YES,1,27761,2010-09-01,2010,No
2485,1169,Mastercard,Credit,5413583936219095,2023-03-01,131,YES,1,21200,2005-04-01,2012,No
5174,1169,Visa,Debit,4696902139977410,2024-03-01,152,YES,1,20560,2009-10-01,2009,No
3389,1169,Mastercard,Debit,5148179955768342,2013-01-01,502,YES,2,3095,2008-06-01,2012,No
4179,1169,Mastercard,Debit,5732012596449271,2021-06-01,883,YES,2,43879,2006-08-01,2015,No
594,522,Mastercard,Debit,5477468554443618,2022-09-01,446,YES,2,21359,2020-01-01,2020,No
1626,522,Mastercard,Credit,5467734960108980,2024-10-01,991,YES,1,10200,2020-02-01,2020,No
4399,1736,Visa,Debit,4212075848270095,2022-08-01,173,YES,2,16332,2012-08-01,2012,No
2647,1736,Mastercard,Credit,5389414515165982,2022-12-01,32,YES,1,9100,2010-04-01,2019,No
2687,1736,Visa,Debit,4211715476152920,2024-03-01,345,YES,1,2289,2011-04-01,2011,No
113,1736,Visa,Debit,4870854561726482,2021-06-01,880,YES,1,23631,2006-01-01,2014,No
3133,506,Mastercard,Debit,5155395661236319,2024-06-01,314,YES,1,17995,2013-05-01,2013,No
4513,506,Mastercard,Credit,5945533510367596,2024-01-01,959,YES,1,14900,2001-09-01,2008,No
1032,506,Mastercard,Debit,5319476333734439,2023-02-01,19,YES,2,26830,2004-02-01,2004,No
2060,506,Mastercard,Debit,5123064836240629,2023-03-01,51,YES,1,202,2004-03-01,2013,No
2486,506,Mastercard,Debit,5063433108745789,2023-04-01,5,NO,2,11460,2005-04-01,2012,No
1627,131,Mastercard,Debit,5613513569349333,2020-02-01,114,YES,1,11934,2020-02-01,2020,No
595,131,Mastercard,Debit,5658431484394884,2020-01-01,315,YES,1,12427,2020-01-01,2020,No
596,131,Mastercard,Debit,5783091385721120,2020-02-01,13,YES,1,24432,2020-01-01,2020,No
1896,76,Visa,Debit,4684387276535730,2024-08-01,268,YES,2,6513,2020-02-01,2020,No
840,76,Visa,Credit,4868914806629263,2021-06-01,736,YES,2,1500,2020-01-01,2020,No
4292,249,Mastercard,Credit,5806288548928072,2024-12-01,798,YES,2,1500,2009-08-01,2009,No
3909,249,Visa,Credit,4235472002609759,2009-10-01,833,YES,2,8300,2009-07-01,2011,No
132,249,Mastercard,Credit,5956371730449671,2024-07-01,475,YES,2,9300,2007-01-01,2010,No
1897,249,Visa,Debit (Prepaid),4728580889162679,2020-02-01,997,YES,2,87,2020-02-01,2020,No
5239,249,Mastercard,Debit,5166350097809360,2012-10-01,817,YES,1,14104,2011-10-01,2011,No
3520,249,Mastercard,Debit,5920164874148882,2022-05-01,535,YES,2,14725,2011-06-01,2011,No
5134,249,Visa,Debit,4207556954928499,2020-03-01,424,YES,2,12016,2008-10-01,2011,No
4252,1279,Mastercard,Debit,5127428041251945,2022-08-01,856,YES,2,22567,2008-08-01,2009,No
5472,1279,Visa,Debit,4692480656224077,2022-03-01,281,YES,2,26743,2006-11-01,2013,No
3220,1279,Visa,Debit,4694285041085172,2021-02-01,763,YES,1,16722,2000-06-01,2005,No
4188,1279,Visa,Debit,4976547749422816,2023-09-01,310,YES,2,9521,2006-08-01,2007,No
4428,1652,Mastercard,Debit,5835240657071891,2021-12-01,803,YES,1,14253,2014-08-01,2014,No
597,1652,Mastercard,Debit (Prepaid),5839969091471132,2024-12-01,684,YES,1,78,2020-01-01,2020,No
313,1652,Mastercard,Debit,5792572397689305,2024-10-01,358,YES,1,26678,2013-01-01,2013,No
2688,1652,Visa,Debit,4652000658523008,2023-05-01,271,YES,2,15652,2011-04-01,2011,No
4658,739,Discover,Credit,6865624170982694,2009-07-01,784,YES,2,6900,2008-09-01,2011,No
1177,1475,Mastercard,Debit,5123561690852830,2024-05-01,861,YES,1,13378,2009-02-01,2009,No
4496,1475,Visa,Debit,4783119984911395,2020-10-01,467,YES,2,15516,1998-09-01,2014,No
3746,1475,Visa,Debit,4818828811526445,2024-05-01,311,YES,2,9956,2005-07-01,2010,No
5155,1475,Mastercard,Debit,5253350118420216,2020-08-01,499,YES,1,3614,2009-10-01,2009,No
5631,1475,Visa,Debit,4992215485322239,2020-02-01,201,YES,2,5992,2010-11-01,2011,No
1628,1251,Mastercard,Debit,5144399692785721,2023-11-01,732,YES,2,31219,2020-02-01,2020,No
4069,1251,Mastercard,Debit,5892951431288814,2021-11-01,447,YES,1,20619,2018-07-01,2018,No
5156,1251,Mastercard,Debit (Prepaid),5653678810336995,2019-04-01,732,YES,1,74,2009-10-01,2009,No
1898,1119,Visa,Debit,4573378734803801,2022-06-01,261,YES,1,22768,2020-02-01,2020,No
1899,1119,Visa,Credit,4460007278587507,2021-01-01,225,NO,1,3000,2020-02-01,2020,No
598,1119,Mastercard,Credit,5775614858102647,2020-01-01,32,YES,2,11500,2020-01-01,2020,No
1629,1119,Mastercard,Debit,5388782065071878,2024-01-01,712,YES,2,7458,2020-02-01,2020,No
3109,592,Visa,Debit,4088000072942924,2023-04-01,532,YES,1,15504,2011-05-01,2012,No
4133,592,Mastercard,Credit,5886410081258720,2020-02-01,684,YES,1,5600,2004-08-01,2019,No
2022,592,Mastercard,Debit,5247279086681076,2024-04-01,220,YES,2,3117,2001-03-01,2006,No
3659,592,Visa,Debit,4215158911989619,2022-03-01,756,YES,1,14007,2000-07-01,2015,No
5946,592,Visa,Debit,4995123817442034,2021-04-01,658,YES,2,13390,2008-12-01,2010,No
3332,692,Visa,Debit,4048124341417315,2021-10-01,117,YES,2,35649,2006-06-01,2011,No
2073,692,Visa,Debit,4160987980022088,2012-10-01,11,YES,2,18979,2004-03-01,2008,No
5860,692,Mastercard,Credit,5640983344867524,2023-02-01,571,NO,2,10000,2006-12-01,2012,No
4303,692,Visa,Debit (Prepaid),4201848747072347,2018-08-01,604,YES,2,63,2009-08-01,2014,No
4253,1065,Mastercard,Debit,5092269775831902,2021-01-01,394,YES,2,24878,2008-08-01,2011,No
2630,1065,Amex,Credit,395345060148797,2023-05-01,951,YES,2,23900,2010-04-01,2012,No
4160,1065,Mastercard,Debit,5661288400929871,2022-02-01,934,YES,2,9213,2005-08-01,2009,No
4381,1764,Visa,Debit,4535570138499229,2024-07-01,704,YES,2,23538,2011-08-01,2011,No
4900,1764,Visa,Debit,4931400640582638,2017-09-01,835,YES,2,15658,2016-09-01,2016,No
2118,1764,Mastercard,Credit,5099657480091697,2021-05-01,249,YES,1,8900,2006-03-01,2011,No
599,1830,Mastercard,Debit (Prepaid),5932488176672897,2020-02-01,164,YES,1,58,2020-01-01,2020,No
1272,1830,Mastercard,Debit,5413909063250465,2022-04-01,732,YES,1,12782,2011-02-01,2011,No
5217,1830,Visa,Debit,4940361010295816,2016-03-01,253,YES,1,17297,2010-10-01,2010,No
4083,1830,Mastercard,Credit,5598315468243237,2024-10-01,385,YES,1,10600,1994-08-01,2011,No
1052,157,Mastercard,Debit,5056408661252934,2020-11-01,961,YES,1,10644,2005-02-01,2011,No
4867,157,Visa,Debit,4884544538827906,2015-01-01,296,YES,1,13438,2013-09-01,2013,No
969,157,Mastercard,Debit,5481725798944325,2023-05-01,964,YES,1,14269,1999-02-01,2011,No
1250,676,Visa,Credit,4209302581526449,2023-06-01,777,YES,2,9300,2010-02-01,2010,No
3910,676,Visa,Debit,4273067279715891,2017-12-01,541,YES,2,34175,2009-07-01,2011,No
5871,1481,Visa,Debit,4866092405623392,2024-08-01,386,YES,2,367,2006-12-01,2010,No
4720,1481,Mastercard,Debit,5746148101457486,2022-06-01,950,YES,2,441,2009-09-01,2014,No
3056,1902,Mastercard,Debit,5099488514797621,2021-06-01,652,YES,2,11087,2010-05-01,2011,No
4286,1902,Amex,Credit,398823738054759,2020-09-01,162,YES,2,12200,2009-08-01,2011,No
227,123,Mastercard,Debit,5329313809426347,2020-11-01,20,YES,2,12102,2010-01-01,2010,No
197,123,Mastercard,Debit,5518456077758792,2020-06-01,995,YES,1,24068,2009-01-01,2009,No
3192,123,Mastercard,Debit,5404585495463228,2024-10-01,263,YES,2,15305,2017-05-01,2017,No
1196,1995,Visa,Debit,4014763594580478,2024-10-01,355,YES,2,11268,2009-02-01,2013,No
4180,1995,Mastercard,Debit,5817112710661345,2020-01-01,29,YES,2,5997,2006-08-01,2012,No
2439,1995,Amex,Credit,382683082835230,2021-07-01,521,YES,2,4000,2003-04-01,2011,No
190,1995,Amex,Credit,316487244875963,2023-08-01,737,NO,2,9700,2009-01-01,2009,No
4916,1688,Mastercard,Debit,5161633770589124,2024-02-01,891,YES,2,21502,2018-09-01,2018,No
2119,1895,Mastercard,Debit,5267518025716847,2022-01-01,292,YES,2,2042,2006-03-01,2013,No
1090,1895,Mastercard,Debit,5343513913226549,2023-09-01,514,YES,1,13922,2006-02-01,2012,No
5047,1891,Discover,Credit,6441659233130363,2023-03-01,515,YES,2,13100,2006-10-01,2006,No
1161,1891,Visa,Debit,4268017872699469,2016-11-01,476,YES,2,15227,2008-02-01,2015,No
1251,1891,Visa,Credit,4033929197271889,2023-01-01,190,YES,2,3300,2010-02-01,2010,No
5440,1891,Visa,Debit,4759457733349546,2021-10-01,437,YES,1,19829,2005-11-01,2010,No
600,453,Mastercard,Debit,5881679887889712,2020-01-01,806,NO,1,23996,2020-01-01,2020,No
4552,341,Mastercard,Debit (Prepaid),5560061541901648,2024-11-01,633,YES,1,55,2004-09-01,2010,No
1900,341,Visa,Debit,4531149590903516,2020-08-01,97,YES,1,37941,2020-02-01,2020,No
5417,341,Visa,Credit,4108533772649718,2008-06-01,548,YES,1,37600,2004-11-01,2006,No
45,1571,Visa,Debit,4137249838027633,2023-04-01,861,YES,2,33390,2003-01-01,2007,No
4392,1571,Mastercard,Debit,5890246534257372,2021-12-01,12,YES,2,22532,2012-08-01,2012,No
6109,1571,Mastercard,Debit,5800183437928465,2024-04-01,148,YES,2,16325,2015-12-01,2015,No
2487,1571,Mastercard,Debit,5128197080308718,2023-06-01,759,YES,1,17885,2005-04-01,2010,No
5397,1571,Visa,Debit,4704455652130191,2023-12-01,175,YES,1,24827,2003-11-01,2008,No
3165,1571,Mastercard,Debit,5908095549619753,2015-10-01,530,YES,1,30704,2015-05-01,2015,No
3499,1615,Visa,Debit,4279264771451574,2020-02-01,378,YES,2,13637,2010-06-01,2012,No
5157,1615,Mastercard,Debit,5200107685480370,2024-05-01,624,YES,1,2504,2009-10-01,2016,No
5473,1615,Visa,Debit,4003165279623450,2023-03-01,317,YES,1,15535,2006-11-01,2015,No
4254,1615,Mastercard,Debit,5155468051288343,2022-09-01,703,YES,1,14898,2008-08-01,2008,No
1147,1615,Mastercard,Debit,5625958291463283,2023-07-01,783,YES,2,9696,2008-02-01,2014,No
4738,1615,Visa,Debit,4577924057885157,2023-05-01,594,YES,1,22310,2009-09-01,2011,No
841,1647,Visa,Debit (Prepaid),4291878920009873,2020-01-01,108,NO,1,76,2020-01-01,2020,No
402,1647,Amex,Credit,393079452928936,2024-03-01,826,YES,2,8000,2020-01-01,2020,No
1630,1647,Mastercard,Credit,5443689960543700,2024-11-01,591,YES,2,9200,2020-02-01,2020,No
1631,1647,Mastercard,Debit,5221540371047992,2020-06-01,258,YES,1,21244,2020-02-01,2020,No
1901,1647,Visa,Debit,4041750526955037,2022-06-01,408,NO,2,20751,2020-02-01,2020,No
2061,680,Mastercard,Debit,5508553199519084,2019-03-01,196,YES,2,16347,2004-03-01,2010,No
3951,52,Visa,Debit,4954962607216980,2023-10-01,995,YES,1,23404,2010-07-01,2012,No
4976,52,Visa,Debit,4435466238583873,2022-04-01,708,YES,2,20930,2002-10-01,2008,No
2322,52,Visa,Debit,4343642801597529,2013-08-01,754,YES,2,23014,2013-03-01,2013,No
842,1387,Visa,Credit,4858459431343518,2022-12-01,674,YES,2,9500,2020-01-01,2020,No
962,1034,Mastercard,Debit,5328768325200248,2020-06-01,645,YES,1,2778,1998-02-01,2005,No
2741,1034,Amex,Credit,321353785529607,2020-02-01,213,YES,2,11800,2015-04-01,2015,No
2853,1034,Discover,Credit,6281560178306833,2020-10-01,359,YES,1,11500,2004-05-01,2007,No
1137,1034,Discover,Credit,6745517172173148,2009-02-01,611,YES,2,13000,2008-02-01,2009,No
2765,1034,Visa,Debit,4882435446100322,2024-12-01,332,YES,1,21102,2016-04-01,2016,No
4622,1034,Visa,Debit (Prepaid),4900895647847430,2021-03-01,730,YES,1,60,2006-09-01,2009,No
179,677,Visa,Credit,4299314704025381,2020-06-01,215,YES,2,23100,2008-01-01,2010,No
4449,677,Mastercard,Debit,5779825688535232,2021-03-01,458,YES,1,34826,2015-08-01,2015,No
5317,677,Visa,Debit,4276546488958933,2023-12-01,54,NO,1,25429,2016-10-01,2016,No
989,440,Mastercard,Debit,5098870349133203,2022-12-01,435,YES,1,79717,2001-02-01,2013,No
3274,440,Mastercard,Debit,5432650033328112,2023-04-01,920,YES,2,5307,2004-06-01,2010,No
3736,440,Mastercard,Debit,5405681429153556,2019-04-01,810,YES,2,47131,2005-07-01,2008,No
71,440,Mastercard,Debit,5336536496743892,2021-10-01,805,YES,2,36724,2005-01-01,2010,No
1216,440,Mastercard,Debit,5244693372159107,2024-10-01,682,YES,1,6875,2010-02-01,2012,No
5671,338,Mastercard,Debit,5371571902299645,2024-04-01,46,YES,1,17229,2012-11-01,2012,No
1356,338,Mastercard,Debit,5404154440554855,2022-05-01,190,YES,1,31747,2015-02-01,2015,No
1317,338,Mastercard,Debit,5004660687674189,2023-01-01,841,YES,2,50127,2013-02-01,2013,No
1205,1120,Discover,Credit,6983129592633814,2022-10-01,237,YES,2,21400,2010-02-01,2010,No
4641,1127,Mastercard,Debit,5968559734305335,2022-01-01,303,YES,2,24614,2007-09-01,2012,No
4605,1127,Mastercard,Debit,5365437807241284,2023-12-01,623,YES,2,2809,2006-09-01,2011,No
3694,1127,Mastercard,Debit,5672946381379338,2007-03-01,314,NO,2,15076,2003-07-01,2015,No
3869,1127,Visa,Debit,4858037645038535,2020-09-01,745,YES,1,27646,2008-07-01,2009,No
360,1662,Mastercard,Debit,5243874409265567,2021-01-01,702,YES,1,20447,2017-01-01,2017,No
2675,1662,Mastercard,Debit,5275365619003581,2021-10-01,507,YES,1,29948,2011-04-01,2011,No
4541,1662,Visa,Debit,4182859596486161,2020-09-01,890,YES,2,28021,2003-09-01,2011,No
6087,1662,Mastercard,Debit (Prepaid),5298865153588955,2013-12-01,297,NO,1,58,2013-12-01,2013,No
601,1462,Mastercard,Debit (Prepaid),5023362294953907,2020-08-01,641,YES,2,44,2020-01-01,2020,No
1632,1848,Mastercard,Debit,5537790974948480,2022-02-01,935,YES,2,19880,2020-02-01,2020,No
602,1848,Mastercard,Credit,5024975183096428,2021-04-01,542,YES,1,12700,2020-01-01,2020,No
1308,1444,Visa,Debit,4445219636598507,2024-03-01,699,YES,1,42670,2012-02-01,2012,No
603,1444,Mastercard,Debit,5621630163698126,2020-02-01,106,NO,1,21611,2020-01-01,2020,No
3631,1444,Mastercard,Debit,5918825657025750,2021-07-01,152,YES,2,50521,2018-06-01,2018,No
2648,1444,Mastercard,Debit,5734359364174769,2024-03-01,802,YES,2,27982,2010-04-01,2010,No
5965,1444,Mastercard,Debit,5143782902956271,2023-10-01,803,YES,1,22886,2009-12-01,2009,No
2882,1444,Mastercard,Debit,5358748385757375,2020-11-01,637,YES,2,32049,2005-05-01,2005,No
5118,1444,Mastercard,Debit,5457892332691018,2023-06-01,949,NO,1,45141,2008-10-01,2010,No
5009,45,Mastercard,Debit (Prepaid),5525601416941014,2023-11-01,154,YES,1,44,2004-10-01,2014,No
2822,1102,Amex,Credit,302324154583308,2023-07-01,777,YES,1,26900,2002-05-01,2019,No
5651,1102,Mastercard,Debit,5977051342540190,2023-06-01,806,YES,2,5414,2011-11-01,2012,No
5010,1102,Mastercard,Debit,5884636845919714,2018-07-01,425,YES,2,17846,2004-10-01,2011,No
3952,1102,Visa,Debit (Prepaid),4086369836640262,2022-11-01,257,YES,2,51,2010-07-01,2014,No
979,1102,Mastercard,Debit,5940949386888214,2019-01-01,618,YES,2,39080,2000-02-01,2017,No
3390,1636,Mastercard,Credit,5891980090129648,2024-05-01,843,YES,1,5600,2008-06-01,2011,No
2930,1636,Mastercard,Debit,5805477288229197,2020-02-01,832,YES,2,7090,2007-05-01,2017,No
3992,1636,Amex,Credit,358240905315315,2023-04-01,544,YES,1,4600,2012-07-01,2012,No
3338,1636,Amex,Credit,354505344407390,2020-04-01,793,YES,1,6900,2007-06-01,2008,No
2018,502,Discover,Credit,6910816000642923,2020-03-01,845,YES,2,7900,2001-03-01,2004,No
3521,502,Mastercard,Debit,5031093004521446,2023-07-01,834,NO,1,415,2011-06-01,2013,No
1412,1630,Amex,Credit,387423675573298,2021-06-01,864,YES,1,11800,2020-02-01,2020,No
4479,266,Mastercard,Debit,5392581536940682,2020-04-01,63,YES,1,10107,2019-08-01,2019,No
3283,5,Visa,Debit,4062156976910800,2024-10-01,305,NO,2,12286,2004-06-01,2013,No
1178,5,Mastercard,Debit,5419592121545154,2022-01-01,42,YES,2,18894,2009-02-01,2015,No
4407,1712,Mastercard,Debit,5235277792486600,2017-11-01,314,YES,1,35175,2013-08-01,2013,No
3291,1712,Mastercard,Debit,5526616116382741,2021-10-01,600,YES,1,21205,2005-06-01,2010,No
4056,1712,Mastercard,Debit,5071372204646552,2021-11-01,958,NO,1,25985,2017-07-01,2017,No
3711,1712,Mastercard,Debit,5313636141539714,2024-06-01,212,NO,1,39431,2004-07-01,2008,No
4342,1712,Visa,Debit,4631337182936138,2024-03-01,847,YES,2,18288,2010-08-01,2012,No
143,1360,Visa,Credit,4142865741084776,2020-08-01,302,YES,1,9000,2007-01-01,2007,No
2184,1360,Mastercard,Debit,5823085266965025,2021-10-01,876,YES,2,12367,2008-03-01,2008,No
3609,1360,Mastercard,Debit,5708920987862167,2021-09-01,17,YES,2,19619,2016-06-01,2016,No
403,1013,Amex,Credit,330378740053511,2020-06-01,959,YES,1,12800,2020-01-01,2020,No
1349,993,Visa,Credit,4260552166292092,2022-06-01,384,YES,1,9500,2014-02-01,2014,No
162,642,Mastercard,Debit,5873966669352213,2024-09-01,809,YES,2,3966,2008-01-01,2013,No
4721,642,Mastercard,Debit,5229231041808987,2009-11-01,670,YES,2,8812,2009-09-01,2009,No
2051,642,Visa,Debit,4324205574305224,2022-10-01,92,YES,2,13434,2003-03-01,2003,No
5934,642,Mastercard,Debit,5081900353730451,2020-11-01,533,YES,1,13104,2008-12-01,2017,No
2430,1871,Mastercard,Debit,5203247586217393,2021-09-01,503,YES,1,9454,2002-04-01,2007,No
5672,1871,Mastercard,Debit,5410528927271572,2020-01-01,651,YES,1,13764,2012-11-01,2012,No
4470,1871,Mastercard,Debit,5892723462268595,2024-05-01,355,YES,1,14639,2018-08-01,2018,No
4429,1871,Mastercard,Debit,5896330225827400,2024-08-01,851,NO,2,20277,2014-08-01,2014,No
1633,1871,Mastercard,Debit,5342464568793113,2020-02-01,260,YES,1,11166,2020-02-01,2020,No
5491,1721,Mastercard,Credit,5632468453747633,2024-06-01,296,YES,2,7200,2007-11-01,2010,No
3610,1721,Mastercard,Debit,5754434443697253,2022-11-01,789,YES,1,12389,2016-06-01,2016,No
84,868,Visa,Debit,4639713693974383,2023-02-01,69,YES,2,2121,2005-01-01,2009,No
5372,868,Visa,Debit,4025137324225957,2024-11-01,653,YES,2,13455,2001-11-01,2011,No
2233,868,Visa,Debit (Prepaid),4595382752542331,2023-08-01,475,YES,2,48,2009-03-01,2013,No
5565,868,Mastercard,Debit (Prepaid),5680583752844424,2022-02-01,504,YES,2,49,2009-11-01,2009,No
322,868,Visa,Credit,4944959860713657,2022-07-01,21,YES,2,5000,2013-01-01,2013,No
3292,868,Mastercard,Credit,5925756786369213,2010-06-01,556,NO,1,6800,2005-06-01,2009,No
2985,1517,Visa,Credit,4225059111399176,2021-06-01,829,YES,2,24900,2008-05-01,2013,No
72,1517,Mastercard,Debit,5515747009144505,2024-01-01,306,YES,2,19670,2005-01-01,2009,No
1634,1517,Mastercard,Debit,5764133440846689,2024-07-01,480,YES,2,23231,2020-02-01,2020,No
2131,1517,Visa,Debit (Prepaid),4203776062748208,2022-03-01,193,YES,2,18,2006-03-01,2013,No
5340,364,Mastercard,Debit,5480998753252900,2021-07-01,110,YES,1,13699,2019-10-01,2019,No
4623,364,Visa,Credit,4748763826906132,2017-05-01,478,NO,2,11700,2006-09-01,2010,No
5611,364,Mastercard,Credit,5274567500521135,2010-11-01,89,YES,1,1800,2010-11-01,2010,No
